ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,ESTRATO,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P101A,P102_1,P102_2,P229C,P204_NOM_200C,P204_COD_200C,P229C_NOM,P229C_COD,P229D_CANT_ENT,P229D_CANT_DEC,P229D_UM,P229D_UM_COD,P229_EQUIV,P229E_1_CANT_ENT,P229E_1_CANT_DEC,P229E_PREC_ENT,P229E_PREC_DEC,P229E_VAL,P229E_1_PRE_KG,P229E_2_ENT,P229E_2_DEC,P229E_3_ENT,P229E_3_DEC,OMICAP200_02
2019.0,20,PIURA,01,PIURA,09,LA ARENA,01126,00055,8,,Completa,Costa,Costa Norte,124.66256157635468,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107,HARINA DE MAIZ,4115.0,148.0,000,KILO,12,1.0,0.0,000,, ,,,148.0,000,0.0,000, 
2019.0,20,PIURA,01,PIURA,09,LA ARENA,01126,00065,9,,Completa,Costa,Costa Norte,124.66256157635468,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107,HARINA DE MAIZ,4115.0,450.0,000,KILO,12,1.0,0.0,000,, ,,,450.0,000,0.0,000, 
2019.0,20,PIURA,01,PIURA,09,LA ARENA,01132,00001,1,,Completa,Costa,Costa Norte,124.66256157635468,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107,HARINA DE MAIZ,4115.0,297.0,000,KILO,12,1.0,0.0,000,, ,,,297.0,000,0.0,000, 
2019.0,20,PIURA,01,PIURA,09,LA ARENA,01132,00048,8,,Completa,Costa,Costa Norte,124.66256157635468,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107,HARINA DE MAIZ,4115.0,147.0,000,KILO,12,1.0,0.0,000,, ,,,147.0,000,0.0,000, 
2019.0,20,PIURA,01,PIURA,09,LA ARENA,01132,00057,9,,Completa,Costa,Costa Norte,124.66256157635468,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107,HARINA DE MAIZ,4115.0,248.0,000,KILO,12,1.0,0.0,000,, ,,,248.0,000,0.0,000, 
2019.0,20,PIURA,01,PIURA,07,CURA MORI,01153,00001,1,,Completa,Costa,Costa Norte,124.66256157635468,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107,HARINA DE MAIZ,4115.0,248.0,000,KILO,12,1.0,0.0,000,, ,,,248.0,000,0.0,000, 
2019.0,20,PIURA,01,PIURA,07,CURA MORI,01153,00068,9,,Completa,Costa,Costa Norte,124.66256157635468,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107,HARINA DE MAIZ,4115.0,196.0,000,KILO,12,1.0,0.0,000,, ,,,196.0,000,0.0,000, 
2019.0,20,PIURA,01,PIURA,07,CURA MORI,01153,00076,10,,Completa,Costa,Costa Norte,124.66256157635468,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107,HARINA DE MAIZ,4115.0,48.0,000,KILO,12,1.0,0.0,000,, ,,,48.0,000,0.0,000, 
2019.0,20,PIURA,01,PIURA,07,CURA MORI,01153,00085,11,,Completa,Costa,Costa Norte,124.66256157635468,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107,HARINA DE MAIZ,4115.0,97.0,000,KILO,12,1.0,0.0,000,, ,,,97.0,000,0.0,000, 
2019.0,20,PIURA,01,PIURA,07,CURA MORI,01153,00093,12,,Completa,Costa,Costa Norte,124.66256157635468,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107,HARINA DE MAIZ,4115.0,98.0,000,KILO,12,1.0,0.0,000,, ,,,98.0,000,0.0,000, 
2019.0,20,PIURA,01,PIURA,07,CURA MORI,01153,00101,13,,Completa,Costa,Costa Norte,124.66256157635468,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107,HARINA DE MAIZ,4115.0,78.0,000,KILO,12,1.0,0.0,000,, ,,,78.0,000,0.0,000, 
2019.0,20,PIURA,01,PIURA,10,LA UNION,01221,00018,3,,Completa,Costa,Costa Norte,124.66256157635465,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107,CHICHA,4107.0,2300.0,000,LITRO,14,1.0,1533.0,000,3.0,50,5366.0,3.5,511.0,000,256.0,000, 
2019.0,20,PIURA,08,SECHURA,05,VICE,01236,00078,12,,Completa,Costa,Costa Norte,124.66256157635468,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107,HARINA DE MAIZ,4115.0,15.0,000,SACO,19,50.0,0.0,000,, ,,,15.0,000,0.0,000, 
2019.0,14,LAMBAYEQUE,03,LAMBAYEQUE,10,SALAS,01342,00089,9,,Completa,Costa,Costa Norte,56.63528138528139,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CAÑA DE AZUCAR PARA ALCOHOL,2807,AGUARDIENTE (CAÑAZO),4103.0,33.0,000,BOTIJA,06,80.0,33.0,000,200.0,00,6600.0,2.5,0.0,000,0.0,000, 
2019.0,14,LAMBAYEQUE,03,LAMBAYEQUE,10,SALAS,01347,00053,7,,Completa,Costa,Costa Norte,60.99184149184149,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CAÑA DE AZUCAR PARA ALCOHOL,2807,AGUARDIENTE (CAÑAZO),4103.0,5.0,000,BOTIJA,06,80.0,5.0,000,150.0,00,750.0,1.875,0.0,000,0.0,000, 
2019.0,14,LAMBAYEQUE,03,LAMBAYEQUE,10,SALAS,01347,00063,8,,Completa,Costa,Costa Norte,60.99184149184149,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CAÑA DE AZUCAR PARA ALCOHOL,2807,AGUARDIENTE (CAÑAZO),4103.0,3.0,000,BOTIJA,06,80.0,3.0,000,220.0,00,660.0,2.75,0.0,000,0.0,000, 
2019.0,14,LAMBAYEQUE,03,LAMBAYEQUE,10,SALAS,01347,00085,12,,Completa,Costa,Costa Norte,60.99184149184149,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CAÑA DE AZUCAR PARA ALCOHOL,2807,AGUARDIENTE (CAÑAZO),4103.0,5.0,000,BOTIJA,06,80.0,5.0,000,150.0,00,750.0,1.875,0.0,000,0.0,000, 
2019.0,14,LAMBAYEQUE,03,LAMBAYEQUE,10,SALAS,01347,00092,13,,Completa,Costa,Costa Norte,60.99184149184149,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CAÑA DE AZUCAR PARA CHANCACA,2809,CHANCACA,4106.0,178.0,000,TONGO,23,8.0,142.0,000,16.0,00,2272.0,2.0,36.0,000,0.0,000, 
2019.0,14,LAMBAYEQUE,03,LAMBAYEQUE,10,SALAS,01348,00020,2,,Completa,Costa,Costa Norte,56.63528138528139,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CAÑA DE AZUCAR PARA ALCOHOL,2807,AGUARDIENTE (CAÑAZO),4103.0,2.0,000,BOTIJA,06,80.0,2.0,000,160.0,00,320.0,2.0,0.0,000,0.0,000, 
2019.0,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01481,00039,5,,Completa,Costa,Costa Norte,56.63528138528139,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,1.0,MAIZ AMILACEO,2108,CHICHA,4107.0,500.0,000,LITRO,14,1.0,263.0,000,3.0,00,789.0,3.0,237.0,000,0.0,000, 
2019.0,14,LAMBAYEQUE,02,FERREÑAFE,02,CAÑARIS,01592,00002,1,,Completa,Sierra,Sierra Norte,27.722222222222214,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,TRIGO,2113,HARINA DE TRIGO,4118.0,1.0,000,SACO,19,50.0,0.0,000,, ,,,1.0,000,0.0,000, 
2019.0,14,LAMBAYEQUE,02,FERREÑAFE,02,CAÑARIS,01592,00002,1,,Completa,Sierra,Sierra Norte,27.722222222222214,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,TRIGO,2113,TRIGO MOTE,4137.0,1.0,000,SACO,19,50.0,0.0,000,, ,,,1.0,000,0.0,000, 
2019.0,14,LAMBAYEQUE,02,FERREÑAFE,02,CAÑARIS,01592,00005,2,,Completa,Sierra,Sierra Norte,27.722222222222214,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,TRIGO,2113,TRIGO MOTE,4137.0,2.0,000,SACO,19,50.0,0.0,000,, ,,,2.0,000,0.0,000, 
2019.0,14,LAMBAYEQUE,02,FERREÑAFE,02,CAÑARIS,01592,00005,2,,Completa,Sierra,Sierra Norte,27.722222222222214,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,TRIGO,2113,HARINA DE TRIGO,4118.0,1.0,000,SACO,19,50.0,0.0,000,, ,,,1.0,000,0.0,000, 
2019.0,14,LAMBAYEQUE,02,FERREÑAFE,02,CAÑARIS,01592,00009,3,,Completa,Sierra,Sierra Norte,27.722222222222214,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,TRIGO,2113,HARINA DE TRIGO,4118.0,1.0,000,LATA,13,17.0,0.0,000,, ,,,1.0,000,0.0,000, 
2019.0,14,LAMBAYEQUE,02,FERREÑAFE,02,CAÑARIS,01592,00009,3,,Completa,Sierra,Sierra Norte,27.722222222222214,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,TRIGO,2113,TRIGO MOTE,4137.0,1.0,500,LATA,13,17.0,0.0,000,, ,,,1.0,500,0.0,000, 
2019.0,14,LAMBAYEQUE,02,FERREÑAFE,02,CAÑARIS,01592,00049,6,,Completa,Sierra,Sierra Norte,27.722222222222214,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,TRIGO,2113,HARINA DE TRIGO,4118.0,0.0,750,SACO,19,50.0,0.0,000,, ,,,0.0,750,0.0,000, 
2019.0,14,LAMBAYEQUE,02,FERREÑAFE,02,CAÑARIS,01592,00073,8,,Completa,Sierra,Sierra Norte,27.722222222222214,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,TRIGO,2113,TRIGO MOTE,4137.0,1.0,000,SACO,19,50.0,0.0,000,, ,,,1.0,000,0.0,000, 
2019.0,14,LAMBAYEQUE,02,FERREÑAFE,02,CAÑARIS,01599,00106,13,,Completa,Sierra,Sierra Norte,25.74206349206349,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,TRIGO,2113,HARINA DE TRIGO,4118.0,150.0,000,KILO,12,1.0,0.0,000,, ,,,150.0,000,0.0,000, 
2019.0,14,LAMBAYEQUE,02,FERREÑAFE,02,CAÑARIS,01599,00106,13,,Completa,Sierra,Sierra Norte,25.74206349206349,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,TRIGO,2113,TRIGO MOTE,4137.0,75.0,000,KILO,12,1.0,0.0,000,, ,,,75.0,000,0.0,000, 
2019.0,14,LAMBAYEQUE,02,FERREÑAFE,02,CAÑARIS,01599,00116,14,,Completa,Sierra,Sierra Norte,25.74206349206349,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,TRIGO,2113,HARINA DE TRIGO,4118.0,18.0,000,KILO,12,1.0,0.0,000,, ,,,18.0,000,0.0,000, 
2019.0,14,LAMBAYEQUE,02,FERREÑAFE,02,CAÑARIS,01602,00019,2,,Completa,Sierra,Sierra Norte,25.74206349206349,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,TRIGO,2113,HARINA DE TRIGO,4118.0,50.0,000,KILO,12,1.0,0.0,000,, ,,,50.0,000,0.0,000, 
2019.0,14,LAMBAYEQUE,02,FERREÑAFE,02,CAÑARIS,01602,00024,4,,Completa,Sierra,Sierra Norte,25.74206349206349,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,TRIGO,2113,HARINA DE TRIGO,4118.0,1.0,000,SACO,19,50.0,0.0,000,, ,,,1.0,000,0.0,000, 
2019.0,14,LAMBAYEQUE,02,FERREÑAFE,02,CAÑARIS,01602,00031,5,,Completa,Sierra,Sierra Norte,25.74206349206349,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,TRIGO,2113,HARINA DE TRIGO,4118.0,0.0,500,SACO,19,50.0,0.0,000,, ,,,0.0,500,0.0,000, 
2019.0,14,LAMBAYEQUE,02,FERREÑAFE,02,CAÑARIS,01602,00055,7,,Completa,Sierra,Sierra Norte,25.74206349206349,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,TRIGO,2113,HARINA DE TRIGO,4118.0,50.0,000,KILO,12,1.0,0.0,000,, ,,,50.0,000,0.0,000, 
2019.0,14,LAMBAYEQUE,02,FERREÑAFE,02,CAÑARIS,01602,00066,8,,Completa,Sierra,Sierra Norte,25.74206349206349,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,TRIGO,2113,HARINA DE TRIGO,4118.0,1.0,000,SACO,19,45.0,0.0,000,, ,,,1.0,000,0.0,000, 
2019.0,14,LAMBAYEQUE,02,FERREÑAFE,02,CAÑARIS,01602,00075,9,,Completa,Sierra,Sierra Norte,25.74206349206349,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,TRIGO,2113,HARINA DE TRIGO,4118.0,0.0,500,QUINTAL,18,50.0,0.0,000,, ,,,0.0,500,0.0,000, 
2019.0,14,LAMBAYEQUE,02,FERREÑAFE,02,CAÑARIS,01602,00105,13,,Completa,Sierra,Sierra Norte,25.74206349206349,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,TRIGO,2113,HARINA DE TRIGO,4118.0,0.0,500,SACO,19,50.0,0.0,000,, ,,,0.0,500,0.0,000, 
2019.0,14,LAMBAYEQUE,02,FERREÑAFE,03,INCAHUASI,01619,00048,4,,Completa,Sierra,Sierra Norte,27.722222222222214,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,TRIGO,2113,TRIGO MOTE,4137.0,2.0,000,SACO,19,50.0,0.0,000,, ,,,2.0,000,0.0,000, 
2019.0,14,LAMBAYEQUE,02,FERREÑAFE,03,INCAHUASI,01619,00113,11,,Completa,Sierra,Sierra Norte,27.722222222222214,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,TRIGO,2113,TRIGO MOTE,4137.0,1.0,000,SACO,19,50.0,0.0,000,, ,,,1.0,000,0.0,000, 
2019.0,14,LAMBAYEQUE,02,FERREÑAFE,03,INCAHUASI,01619,00128,13,,Completa,Sierra,Sierra Norte,27.722222222222214,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,TRIGO,2113,TRIGO MOTE,4137.0,2.0,000,SACO,19,50.0,0.0,000,, ,,,2.0,000,0.0,000, 
2019.0,14,LAMBAYEQUE,02,FERREÑAFE,03,INCAHUASI,01619,00138,14,,Completa,Sierra,Sierra Norte,27.722222222222214,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,TRIGO,2113,HARINA DE TRIGO,4118.0,1.0,000,SACO,19,50.0,0.0,000,, ,,,1.0,000,0.0,000, 
2019.0,14,LAMBAYEQUE,02,FERREÑAFE,03,INCAHUASI,01619,00138,14,,Completa,Sierra,Sierra Norte,27.722222222222214,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,TRIGO,2113,TRIGO MOTE,4137.0,1.0,500,SACO,19,50.0,0.0,000,, ,,,1.0,500,0.0,000, 
2019.0,14,LAMBAYEQUE,02,FERREÑAFE,03,INCAHUASI,01623,00101,11,,Completa,Sierra,Sierra Norte,30.03240740740741,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,TRIGO,2113,TRIGO MOTE,4137.0,0.0,750,SACO,19,50.0,0.0,000,, ,,,0.0,750,0.0,000, 
2019.0,14,LAMBAYEQUE,02,FERREÑAFE,03,INCAHUASI,01623,00125,13,,Completa,Sierra,Sierra Norte,30.03240740740741,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,TRIGO,2113,TRIGO MOTE,4137.0,1.0,000,SACO,19,50.0,0.0,000,, ,,,1.0,000,0.0,000, 
2019.0,14,LAMBAYEQUE,02,FERREÑAFE,03,INCAHUASI,01623,00125,13,,Completa,Sierra,Sierra Norte,30.03240740740741,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,TRIGO,2113,HARINA DE TRIGO,4118.0,0.0,500,SACO,19,50.0,0.0,000,, ,,,0.0,500,0.0,000, 
2019.0,14,LAMBAYEQUE,02,FERREÑAFE,03,INCAHUASI,01623,00135,14,,Completa,Sierra,Sierra Norte,30.03240740740741,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,TRIGO,2113,TRIGO MOTE,4137.0,2.0,500,SACO,19,50.0,0.0,000,, ,,,2.0,500,0.0,000, 
2019.0,14,LAMBAYEQUE,02,FERREÑAFE,03,INCAHUASI,01624,00029,3,,Completa,Sierra,Sierra Norte,30.03240740740741,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,TRIGO,2113,HARINA DE TRIGO,4118.0,3.0,000,SACO,19,50.0,0.0,000,, ,,,3.0,000,0.0,000, 
2019.0,14,LAMBAYEQUE,02,FERREÑAFE,03,INCAHUASI,01624,00029,3,,Completa,Sierra,Sierra Norte,30.03240740740741,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,TRIGO,2113,TRIGO MOTE,4137.0,3.0,000,SACO,19,50.0,0.0,000,, ,,,3.0,000,0.0,000, 
2019.0,14,LAMBAYEQUE,02,FERREÑAFE,03,INCAHUASI,01624,00055,6,,Completa,Sierra,Sierra Norte,30.03240740740741,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,TRIGO,2113,TRIGO MOTE,4137.0,1.0,500,SACO,19,50.0,0.0,000,, ,,,1.0,500,0.0,000, 
2019.0,14,LAMBAYEQUE,02,FERREÑAFE,03,INCAHUASI,01624,00070,7,,Completa,Sierra,Sierra Norte,30.03240740740741,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,TRIGO,2113,HARINA DE TRIGO,4118.0,1.0,000,SACO,19,50.0,0.0,000,, ,,,1.0,000,0.0,000, 
2019.0,14,LAMBAYEQUE,02,FERREÑAFE,03,INCAHUASI,01624,00098,12,,Completa,Sierra,Sierra Norte,30.03240740740741,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,TRIGO,2113,HARINA DE TRIGO,4118.0,2.0,000,SACO,19,50.0,0.0,000,, ,,,2.0,000,0.0,000, 
2019.0,14,LAMBAYEQUE,02,FERREÑAFE,03,INCAHUASI,01624,00116,13,,Completa,Sierra,Sierra Norte,30.03240740740741,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,TRIGO,2113,HARINA DE TRIGO,4118.0,0.0,500,SACO,19,50.0,0.0,000,, ,,,0.0,500,0.0,000, 
2019.0,14,LAMBAYEQUE,02,FERREÑAFE,03,INCAHUASI,01624,00118,14,,Completa,Sierra,Sierra Norte,30.03240740740741,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,TRIGO,2113,TRIGO MOTE,4137.0,2.0,000,SACO,19,50.0,0.0,000,, ,,,2.0,000,0.0,000, 
2019.0,14,LAMBAYEQUE,02,FERREÑAFE,03,INCAHUASI,01632,00039,5,,Completa,Sierra,Sierra Norte,27.722222222222218,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,TRIGO,2113,TRIGO MOTE,4137.0,1.0,500,LATA,13,17.0,0.0,000,, ,,,1.0,500,0.0,000, 
2019.0,14,LAMBAYEQUE,02,FERREÑAFE,03,INCAHUASI,01632,00046,6,,Completa,Sierra,Sierra Norte,27.722222222222218,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,TRIGO,2113,TRIGO MOTE,4137.0,2.0,000,LATA,13,17.0,0.0,000,, ,,,2.0,000,0.0,000, 
2019.0,14,LAMBAYEQUE,02,FERREÑAFE,03,INCAHUASI,01632,00049,7,,Completa,Sierra,Sierra Norte,27.722222222222218,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,TRIGO,2113,TRIGO MOTE,4137.0,1.0,500,SACO,19,50.0,0.0,000,, ,,,1.0,500,0.0,000, 
2019.0,14,LAMBAYEQUE,02,FERREÑAFE,03,INCAHUASI,01632,00084,13,,Completa,Sierra,Sierra Norte,27.722222222222218,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,TRIGO,2113,TRIGO MOTE,4137.0,1.0,000,SACO,19,50.0,0.0,000,, ,,,1.0,000,0.0,000, 
2019.0,14,LAMBAYEQUE,02,FERREÑAFE,03,INCAHUASI,01634,00004,2,,Completa,Sierra,Sierra Norte,25.74206349206349,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,TRIGO,2113,HARINA DE TRIGO,4118.0,0.0,500,QUINTAL,18,50.0,0.0,000,, ,,,0.0,500,0.0,000, 
2019.0,14,LAMBAYEQUE,02,FERREÑAFE,03,INCAHUASI,01634,00058,8,,Completa,Sierra,Sierra Norte,25.74206349206349,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,TRIGO,2113,HARINA DE TRIGO,4118.0,0.0,010,QUINTAL,18,50.0,0.0,000,, ,,,0.0,010,0.0,000, 
2019.0,14,LAMBAYEQUE,02,FERREÑAFE,03,INCAHUASI,01634,00101,12,,Completa,Sierra,Sierra Norte,25.74206349206349,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,TRIGO,2113,HARINA DE TRIGO,4118.0,0.0,500,SACO,19,50.0,0.0,000,, ,,,0.0,500,0.0,000, 
2019.0,14,LAMBAYEQUE,02,FERREÑAFE,03,INCAHUASI,01634,00110,13,,Completa,Sierra,Sierra Norte,25.74206349206349,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,TRIGO,2113,HARINA DE TRIGO,4118.0,0.0,250,QUINTAL,18,50.0,0.0,000,, ,,,0.0,250,0.0,000, 
2019.0,14,LAMBAYEQUE,02,FERREÑAFE,03,INCAHUASI,01634,00113,14,,Completa,Sierra,Sierra Norte,25.74206349206349,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,TRIGO,2113,HARINA DE TRIGO,4118.0,0.0,250,QUINTAL,18,50.0,0.0,000,, ,,,0.0,250,0.0,000, 
2019.0,14,LAMBAYEQUE,02,FERREÑAFE,03,INCAHUASI,01638,00087,12,,Completa,Sierra,Sierra Norte,27.722222222222218,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,TRIGO,2113,HARINA DE TRIGO,4118.0,250.0,000,KILO,12,1.0,0.0,000,, ,,,250.0,000,0.0,000, 
2019.0,06,CAJAMARCA,09,SAN IGNACIO,01,SAN IGNACIO,01839,00235,10,,Completa,Selva,Selva,289.6224489795918,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,1.0,CACAO,1202,TABLETAS DE CHOCOLATE,4135.0,21.0,000,KILO,12,1.0,0.0,000,, ,,,7.0,000,14.0,000, 
2019.0,06,CAJAMARCA,09,SAN IGNACIO,01,SAN IGNACIO,01839,00363,14,,Completa,Selva,Selva,289.6224489795918,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107,MAIZ MOTE (PELADO),4122.0,1.0,000,ARROBA,01,11.5,0.0,000,, ,,,1.0,000,0.0,000, 
2019.0,06,CAJAMARCA,09,SAN IGNACIO,01,SAN IGNACIO,01839,00363,14,,Completa,Selva,Selva,289.6224489795918,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,CACAO,1202,TABLETAS DE CHOCOLATE,4135.0,10.0,000,KILO,12,1.0,0.0,000,, ,,,10.0,000,0.0,000, 
2019.0,06,CAJAMARCA,09,SAN IGNACIO,01,SAN IGNACIO,01846,00010,1,,Completa,Selva,Selva,289.62244897959187,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,PLATANO,1171,HARINA DE PLATANO,4116.0,20.0,000,KILO,12,1.0,0.0,000,, ,,,20.0,000,0.0,000, 
2019.0,06,CAJAMARCA,09,SAN IGNACIO,01,SAN IGNACIO,01846,00115,10,,Completa,Selva,Selva,289.62244897959187,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CACAO,1202,TABLETAS DE CHOCOLATE,4135.0,25.0,000,UNIDAD,24,0.2,0.0,000,, ,,,12.0,500,12.0,500, 
2019.0,06,CAJAMARCA,09,SAN IGNACIO,06,SAN JOSÉ DE LOURDES,01889,00035,5,,Completa,Selva,Selva,289.6224489795918,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CACAO,1202,TABLETAS DE CHOCOLATE,4135.0,2.0,500,KILO,12,1.0,0.0,000,, ,,,2.0,000,0.0,500, 
2019.0,06,CAJAMARCA,09,SAN IGNACIO,06,SAN JOSÉ DE LOURDES,01889,00071,8,,Completa,Selva,Selva,289.6224489795918,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,PLATANO,1171,HARINA DE PLATANO,4116.0,80.0,000,KILO,12,1.0,0.0,000,, ,,,26.0,000,54.0,000, 
2019.0,06,CAJAMARCA,09,SAN IGNACIO,04,LA COIPA,01973,00184,7,,Completa,Selva,Selva,289.62244897959187,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107,MAIZ MOTE (PELADO),4122.0,0.0,600,ARROBA,01,11.5,0.0,000,, ,,,0.0,600,0.0,000, 
